domain_index,canonical_smiles,D,xtb_lowest_energy_mu,vector_mu,xtb_abs_error,vector_abs_error,absolute_error_gain
56016,Nc1nc[nH]c(=O)c1F,4.534195050604229,5.302999973297119,4.506483554840088,0.7688049226928904,0.027711495764140892,0.7410934269287495
56048,Nc1ncccc1F,0.8412768731501679,0.8019999861717224,0.629096508026123,0.03927688697844545,0.2121803651240448,-0.17290347814559937
56091,Nc1oc(=O)ncc1F,3.8479146003787257,6.539000034332275,5.695880889892578,2.6910854339535497,1.8479662895138524,0.8431191444396973
56099,Nc1oncc(=O)c1F,4.921002827552457,5.791999816894531,4.718052387237549,0.8709969893420739,0.2029504403149085,0.6680465490271654
56114,O=C(Br)C(F)(F)C(F)(F)F,0.9490234879864834,0.26499998569488525,0.9902332425117492,0.6840235022915981,0.04120975452526576,0.6428137477663324
56121,O=C(Br)C=CF,3.837111923872582,2.6010000705718994,2.5865161418914795,1.2361118533006827,1.2505957819811027,-0.014483928680419922
56126,O=C(Br)NCBr,3.377185055269616,3.9800000190734863,2.686199903488159,0.6028149638038705,0.6909851517814567,-0.08817018797758625
56132,O=C(Br)[C@](F)(Br)C(F)(F)F,1.5677288545506447,0.7490000128746033,0.5234049558639526,0.8187288416760414,1.044323898686692,-0.22559505701065063
56147,O=C(C(Cl)Br)C(Cl)Br,2.6119477875558332,4.297999858856201,1.2832757234573364,1.686052071300368,1.3286720640984968,0.35738000720187113
56152,O=C(C(F)(Cl)Cl)C(Cl)(Cl)Cl,0.7775978724306508,0.5,1.0413966178894043,0.2775978724306508,0.2637987454587535,0.013799126971897335
56154,O=C(C(F)(F)Cl)C(F)(Cl)Cl,0.4207822954957873,0.9810000061988831,0.8346134424209595,0.5602177107030958,0.4138311469251722,0.14638656377792358
56159,O=C(C(F)(F)F)C(F)(F)F,0.3521125255865783,0.4259999990463257,0.2642535865306854,0.07388747345974739,0.08785893905589287,-0.013971465596145483
56202,O=C(CBr)NCC1CC1,2.4546137341060774,1.9249999523162842,2.2056467533111572,0.5296137817897932,0.2489669807949202,0.28064680099487305
56218,O=C(CCCN=C=S)c1cccnc1,2.868679767862978,7.045000076293945,2.698146343231201,4.1763203084309675,0.17053342463177668,4.005786883799191
56225,O=C(CCCl)NO,3.058844561790107,2.378999948501587,2.0578198432922363,0.6798446132885201,1.0010247184978707,-0.3211801052093506
56228,O=C(CCF)OC(=O)CCF,5.811154751807708,3.693000078201294,2.372417688369751,2.118154673606414,3.438737063437957,-1.320582389831543
56252,O=C(CCl)C(Cl)(Cl)Br,1.710676964740675,1.569000005722046,1.7694897651672363,0.1416769590186291,0.05881280042656134,0.08286415859206775
56258,O=C(CCl)CBr,0.8776216465457437,1.9190000295639038,1.7624307870864868,1.0413783830181602,0.8848091405407431,0.1565692424774171
56259,O=C(CCl)CCBr,4.209721413432196,2.6040000915527344,2.0361642837524414,1.6057213218794617,2.1735571296797547,-0.567835807800293
56263,O=C(CCl)C[N+](=O)[O-],4.430963717843424,1.9299999475479126,3.4968490600585938,2.5009637702955114,0.9341146577848303,1.5668491125106812
56264,O=C(CCl)N1CC1,2.1892742995726877,3.6070001125335693,3.15049147605896,1.4177258129608816,0.9612171764862723,0.4565086364746094
56266,O=C(CCl)N1CCCCC1,4.143597598170296,6.199999809265137,4.503470420837402,2.0564022110948406,0.3598728226671062,1.6965293884277344
56282,O=C(CCl)OC(=O)CCl,4.441681940607012,4.372000217437744,2.3618459701538086,0.06968172316926768,2.0798359704532032,-2.0101542472839355
56286,O=C(CCl)O[SiH3],3.2407865626602415,2.2709999084472656,1.645288348197937,0.9697866542129758,1.5954982144623044,-0.6257115602493286
56291,O=C(CCl)c1ccco1,3.922208808198048,3.5829999446868896,3.8988521099090576,0.3392088635111583,0.02335669828899034,0.31585216522216797
56320,O=C(CF)O[SiH3],0.6042089728252326,0.6100000143051147,2.57985258102417,0.005791041479882186,1.9756436081989373,-1.9698525667190552
56353,O=C(CO)C1CC1,4.4191446972199495,3.7690000534057617,3.509861469268799,0.6501446438141878,0.9092832279511507,-0.2591385841369629
56377,O=C(CO)CBr,2.0485128099042806,2.744999885559082,2.9940621852874756,0.6964870756548014,0.945549375383195,-0.24906229972839355
56379,O=C(CO)CC(O)CO,3.3929814504892666,1.7940000295639038,2.721553325653076,1.5989814209253628,0.6714281248361904,0.9275532960891724
56393,O=C(CO)CCl,1.9905488645627445,2.7219998836517334,1.4904170036315918,0.7314510190889889,0.5001318609311527,0.2313191581578362
56406,O=C(CO)N1CC1,4.182900859849071,4.806000232696533,3.328584909439087,0.6230993728474621,0.8543159504099842,-0.23121657756252212
56411,O=C(CO)N1CCNCC1,5.381734664105461,4.421999931335449,4.016499996185303,0.9597347327700119,1.3652346679201584,-0.4054999351501465
56412,O=C(CO)NC(=O)NC(=O)CO,5.158573239821118,4.688000202178955,2.3792436122894287,0.4705730376421631,2.7793296275316894,-2.3087565898895264
56420,O=C(CO)NCCO,5.121843018448805,5.281000137329102,4.285321235656738,0.15915711888029627,0.836521782792067,-0.6773646639117707
56424,O=C(CO)NF,3.750250251882711,5.571000099182129,2.3656184673309326,1.820749847299418,1.3846317845517784,0.43611806274763953
56437,O=C(CO)OCCCO,2.1906168936713617,3.250999927520752,3.7096550464630127,1.0603830338493903,1.519038152791651,-0.45865511894226074
56446,O=C(CO)c1cccs1,2.898345370158755,4.665999889373779,4.0576629638671875,1.7676545192150241,1.1593175937084323,0.6083369255065918
56463,O=C(CS(=O)(=O)O)c1ccccc1,6.498848912221676,3.565000057220459,4.728020668029785,2.9338488550012167,1.7708282441918906,1.1630206108093262
56472,O=C(CS)NS(=O)(=O)c1ccccc1,7.172243738316224,4.803999900817871,6.182791233062744,2.368243837498353,0.9894525052534799,1.378791332244873
56482,O=C(Cl)C(F)(Br)C(F)(F)F,1.2930152952228886,2.252000093460083,1.2368875741958618,0.9589847982371944,0.05612772102702679,0.9028570772101676
56483,O=C(Cl)C(F)(Cl)C(F)(F)F,1.3008468236064714,1.0809999704360962,0.7436631917953491,0.21984685317037522,0.5571836318111223,-0.33733677864074707
56499,O=C(Cl)C1=CCOCC1,3.004804149545734,3.049999952316284,3.012887716293335,0.04519580277055013,0.008083566747600912,0.03711223602294922
56523,O=C(Cl)CP(=O)(Cl)Cl,3.5706464633546084,2.5950000286102295,2.152559757232666,0.975646434744379,1.4180867061219424,-0.4424402713775635
56528,O=C(Cl)N1C=[P+]([O-])C1(Cl)Cl,2.182024411085205,2.4509999752044678,1.5832773447036743,0.2689755641192626,0.5987470663815309,-0.32977150226226826
56552,O=C(Cl)OC(Cl)C(Cl)(Cl)Cl,0.7939362775865966,0.5600000023841858,0.8216309547424316,0.23393627520241078,0.027694677155835068,0.2062415980465757
56553,O=C(Cl)OC1CC1,3.1224257746621658,3.7780001163482666,3.4033281803131104,0.6555743416861008,0.2809024056509446,0.37467193603515625
56559,O=C(Cl)OCC(Br)(Br)Br,1.4523182703850188,2.4119999408721924,1.206885576248169,0.9596816704871736,0.24543269413684987,0.7142489763503237
56584,O=C(Cl)SC1CC1,4.002889257811867,2.8499999046325684,3.5916271209716797,1.1528893531792983,0.411262136840187,0.7416272163391113
56586,O=C(Cl)SCCCl,3.401222999017127,3.490999937057495,2.6467056274414062,0.08977693804036813,0.7545173715757207,-0.6647404335353526
56629,O=C(F)C=P,2.707880685736345,3.5260000228881836,2.95737624168396,0.8181193371518387,0.24949555594761508,0.5686237812042236
56630,O=C(F)CBr,2.5524827119786986,3.2990000247955322,2.1449592113494873,0.7465173128168336,0.4075235006292113,0.33899381218762237
56645,O=C(F)Cl,1.2091835310770471,1.527999997138977,1.1649945974349976,0.3188164660619299,0.044188933642049566,0.27462753241988036
56650,O=C(F)N1OC(F)(F)C1(F)F,1.780615262397685,1.2589999437332153,1.071282982826233,0.5216153186644696,0.7093322795714521,-0.18771696090698242
56656,O=C(F)NCCCl,3.586143952884014,3.8480000495910645,4.373348712921143,0.26185609670705023,0.7872047600371284,-0.5253486633300781
56665,O=C(F)NSCCl,4.943938245944195,2.6630001068115234,2.9301719665527344,2.2809381391326715,2.0137662793914606,0.26717185974121094
56678,O=C(F)OCF,2.7115744097694385,3.2090001106262207,2.537254810333252,0.49742570085678217,0.17431959943618658,0.3231061014205956
56689,O=C(F)SBr,1.7768604965453625,2.8519999980926514,1.5856293439865112,1.0751395015472889,0.19123115255885126,0.8839083489884376
56692,O=C(F)[C@](F)(Br)C(F)(F)F,1.3535257472431337,0.847000002861023,1.1534403562545776,0.5065257443821107,0.20008539098855604,0.3064403533935547
56698,O=C(N(F)F)P(=O)(O)O,1.4249728839214033,4.744999885559082,2.64388656616211,3.320027001637679,1.2189136822407065,2.1011133193969727
56705,O=C(NCCCl)NC(=O)NCCCl,5.172838180344914,3.065999984741211,3.7674381732940674,2.106838195603703,1.4054000070508463,0.7014381885528564
56715,O=C(NCl)C1CC1,4.042910506398765,4.047999858856201,3.9181838035583496,0.005089352457436469,0.1247267028404151,-0.11963735038297862
56727,O=C(NO)NS,3.459488649632874,3.259000062942505,3.2580082416534424,0.20048858669036917,0.20148040797943167,-0.0009918212890625
56731,O=C(NO)OO,2.5136897432539382,1.5260000228881836,2.174245834350586,0.9876897203657546,0.3394439089033523,0.6482458114624023
56732,O=C(NO)OS,1.413241318771268,0.9470000267028809,0.9804505109786988,0.46624129206838716,0.4327908077925692,0.03345048427581798
56740,O=C(NS)ONS,2.677369034626661,1.9520000219345093,2.7245864868164062,0.7253690126921519,0.047217452189745046,0.6781515605024069
56743,O=C(O)/C=C/C(=O)/C=C/O,5.373737818995926,6.090000152587891,4.420996189117432,0.7162623335919642,0.9527416298784948,-0.23647929628653053
56744,O=C(O)/C=C\C(=O)/C=C/O,4.30218545632181,5.789000034332275,4.158193588256836,1.4868145780104651,0.14399186806497433,1.3428227099454908
56752,O=C(O)C(=O)C(=O)O,0.415499623655795,0.8529999852180481,1.3328558206558228,0.4375003615622531,0.9173561970000277,-0.4798558354377746
56753,O=C(O)C(=O)C(Br)Br,1.970759894002576,4.4029998779296875,1.2155368328094482,2.4322399839271114,0.7552230611931277,1.6770169227339837
56754,O=C(O)C(=O)C(Cl)(Cl)Cl,1.8717459425575056,2.569000005722046,1.22785484790802,0.6972540631645403,0.6438910946494856,0.05336296851505473
56785,O=C(O)C(F)(F)Cl,2.2373883221605686,3.2739999294281006,1.5661003589630127,1.036611607267532,0.6712879631975559,0.3653236440699761
56790,O=C(O)C(F)(F)S(=O)(=O)O,2.3871051230258353,4.784999847412109,3.285484790802002,2.397894724386274,0.8983796677761666,1.4995150566101074
56796,O=C(O)C(F)C(F)(F)F,1.7367305138961826,2.138000011444092,1.9227344989776611,0.4012694975479092,0.18600398508147853,0.21526551246643066
56846,O=C(O)C1CSCCN1,1.11699572472866,1.934999942779541,1.3296778202056885,0.8180042180508811,0.21268209547702854,0.6053221225738525
56871,O=C(O)CC1CCOCC1,1.153756920379447,2.509000062942505,1.251476526260376,1.3552431425630578,0.09771960588092887,1.257523536682129
56877,O=C(O)CCC(=O)OC(=O)CCC(=O)O,2.0973252321868285,6.665999889373779,2.01859974861145,4.568674657186951,0.07872548357537834,4.489949173611572
56890,O=C(O)CCNC(=O)C=S(=O)=O,7.490279804823651,5.297999858856201,5.203292369842529,2.1922799459674502,2.286987434981122,-0.09470748901367188
56893,O=C(O)CCS(=O)(=O)CCC(=O)O,5.848923692957188,4.14300012588501,3.378934383392334,1.705923567072178,2.4699893095648537,-0.7640657424926758
56894,O=C(O)CCS(=O)CCC(=O)O,2.384577762052019,4.584000110626221,1.716319918632507,2.1994223485742017,0.6682578434195119,1.5311645051546898
56895,O=C(O)CCSC1CC(=O)OC1=O,4.076457824742434,6.427000045776367,4.600059509277344,2.3505422210339333,0.5236016845349099,1.8269405364990234
56900,O=C(O)CN1CCOCC1,0.3945819172600055,0.902999997138977,0.4595944285392761,0.5084180798789715,0.0650125112792706,0.44340556859970087
56905,O=C(O)COC#P,1.3496776425920525,4.380000114440918,3.408658027648926,3.0303224718488657,2.0589803850568735,0.9713420867919922
56906,O=C(O)COC=S,2.467562547340397,2.61299991607666,1.8953166007995603,0.14543736873626312,0.5722459465408367,-0.4268085778045736
56917,O=C(O)CS(=O)CC(=O)O,3.1804686826556625,2.569000005722046,3.0653626918792725,0.6114686769336166,0.11510599077639005,0.49636268615722656
56930,O=C(O)N(S)NS,3.469187518952657,1.5299999713897705,0.3481692671775818,1.9391875475628866,3.1210182517750753,-1.1818307042121887
56934,O=C(O)N1C=CC1,2.6310995819428182,2.305999994277954,1.964115858078003,0.32509958766486413,0.6669837238648153,-0.34188413619995117
56944,O=C(O)N1CC=NS1,0.925890970588858,0.7269999980926514,4.053098201751709,0.19889097249620669,3.127207231162851,-2.9283162586666442
56968,O=C(O)NC(=O)c1ccccc1,5.166803480430792,5.8429999351501465,5.051615238189697,0.6761964547193546,0.11518824224109458,0.56100821247826
56977,O=C(O)NC(O)O,2.431293880955381,2.499000072479248,2.249464511871338,0.06770619152386725,0.1818293690840429,-0.11412317756017565
56979,O=C(O)NC1CC(=O)NC1=O,1.3844638727795262,2.1589999198913574,2.20505952835083,0.7745360471118312,0.8205956555713039,-0.046059608459472656
56987,O=C(O)NC=S,3.278997642452008,3.8940000534057617,4.014404296875,0.6150024109537537,0.735406654422992,-0.12040424346923828
57001,O=C(O)NCCCCl,1.3882892501340525,3.128999948501587,2.611860513687134,1.7407106983675344,1.2235712635530813,0.5171394348144531
57007,O=C(O)NCCOCCO,3.477003648518067,2.2929999828338623,1.658583402633667,1.1840036656842048,1.8184202458844,-0.6344165802001953
57019,O=C(O)NN(O)O,3.0835008163329953,2.0940001010894775,2.019268274307251,0.9895007152435178,1.0642325420257444,-0.07473182678222656
57029,O=C(O)NOO,1.895231160847175,2.750999927520752,3.1127026081085205,0.8557687666735769,1.2174714472613455,-0.36170268058776855
57030,O=C(O)NO[SiH3],2.0544370500540836,2.7100000381469727,2.3184080123901367,0.655562988092889,0.2639709623360531,0.39159202575683594
57031,O=C(O)NP,1.5464087175231382,2.86299991607666,2.546444892883301,1.316591198553522,1.0000361753601625,0.3165550231933594
57035,O=C(O)NSCl,3.193125412990484,3.197999954223633,2.5943477153778076,0.00487454123314901,0.5987776976126762,-0.5939031563795272
57041,O=C(O)N[N+](=O)[O-],4.257186741212548,5.196000099182129,4.605095386505127,0.9388133579695808,0.3479086452925788,0.590904712677002
57042,O=C(O)N[SiH3],2.1755618248295416,2.007999897003174,2.207529067993164,0.1675619278263678,0.03196724316362243,0.13559468466274538
57048,O=C(O)OC(=O)CC1C=CC(=O)O1,4.302716217860426,3.3429999351501465,3.2262983322143555,0.9597162827102794,1.0764178856460704,-0.11670160293579102
57062,O=C(O)OCBr,1.7425991048234122,4.013999938964844,1.5884251594543457,2.2714008341414313,0.15417394536906648,2.1172268887723646
57063,O=C(O)OCC(O)CO,2.9696143716266796,2.569999933242798,1.0266064405441284,0.3996144383838818,1.9430079310825512,-1.5433934926986694
57099,O=C(O)O[Si](=O)O,5.019431004409929,5.236999988555908,6.0938215255737305,0.21756898414597892,1.0743905211638012,-0.8568215370178223
57110,O=C(O)SC1CC1,3.34745267147266,0.5540000200271606,1.5531375408172607,2.793452651445499,1.794315130655399,0.9991375207901001
57114,O=C(O)[C@@H](F)Cl,2.8693522961560705,3.5139999389648438,0.9941048622131348,0.6446476428087733,1.8752474339429357,-1.2305997911341624
57135,O=C(O)c1ccnc(F)c1,3.574623342236789,2.4590001106262207,2.923603057861328,1.1156232316105683,0.6510202843754609,0.4646029472351074
57143,O=C(OCCCl)OC(=O)OCCCl,1.5230214186805324,0.3319999873638153,0.2962791919708252,1.1910214313167171,1.2267422267097072,-0.03572079539299011
57151,O=C(OCCl)OCCl,0.6520330314938706,1.2690000534057617,1.5265100002288818,0.6169670219118911,0.8744769687350112,-0.2575099468231201
57156,O=C(OCl)OCCl,1.6896878854449688,1.9240000247955322,0.7890753149986267,0.2343121393505634,0.9006125704463421,-0.6663004310957787
57168,O=C(OP(F)F)C(F)(F)F,1.6618321219504977,2.1549999713897705,1.318023443222046,0.49316784943927283,0.3438086787284518,0.14935917071082105
57181,O=C(O[SiH3])C(Cl)Cl,3.066692545177835,1.7999999523162842,2.3130149841308594,1.266692592861551,0.7536775610469757,0.5130150318145752
57182,O=C(O[SiH3])C(F)(F)F,3.1131603111097306,4.248000144958496,2.9174327850341797,1.1348398338487655,0.19572752607555088,0.9391123077732146
57190,O=C(P)NSF,3.7387500972791607,3.4040000438690186,3.97607684135437,0.3347500534101422,0.23732674407520937,0.09742330933493282
57195,O=C(S)C(F)F,1.4363353419300289,3.1389999389648438,1.5067236423492432,1.7026645970348149,0.07038830041921429,1.6322762966156006
57196,O=C(S)C1CC=NO1,2.4377072511543183,2.5769999027252197,2.1873886585235596,0.13929265157090143,0.25031859263075873,-0.1110259410598573
57205,O=C(S)N1C=CSN1,5.223529004741547,2.296999931335449,2.316230058670044,2.9265290734060976,2.907298946071503,0.019230127334594727
57210,O=C(S)NCCF,2.962718649559082,1.7100000381469727,2.5799946784973145,1.2527186114121092,0.38272397106176737,0.8699946403503418
57218,O=C(S)NP,3.11609904395505,0.7990000247955322,4.279541969299316,2.3170990191595178,1.1634429253442664,1.1536560938152514
57219,O=C(S)NS,2.414515315309293,0.9390000104904175,1.7940521240234375,1.4755153048188756,0.6204631912858556,0.85505211353302
57226,O=C(S)OCCO,2.1466530585171473,3.9570000171661377,3.317502737045288,1.8103469586489904,1.1708496785281408,0.6394972801208496
57237,O=C([SiH3])C(F)F,0.7213110027400085,1.5069999694824219,1.4868206977844238,0.7856889667424134,0.7655096950444154,0.020179271697998047
57248,O=C1C#CN1,3.526377302120927,2.7829999923706055,2.309032201766968,0.7433773097503216,1.2173451003539588,-0.47396779060363725
57311,O=C1C=C(CO)C(O)C1,3.8520253766541654,3.2720000743865967,4.959371566772461,0.5800253022675688,1.1073461901182955,-0.5273208878507267
57323,O=C1C=C(Cl)C(=C(Cl)Cl)O1,3.295239520046396,3.507999897003174,3.7186272144317623,0.21276037695677763,0.42338769438536605,-0.21062731742858842
57345,O=C1C=C(P)C(=O)O1,4.721661229881313,4.585999965667725,4.7995076179504395,0.1356612642135886,0.07784638806912625,0.057814876144462346
57351,O=C1C=C=C1,2.5307823713018847,1.5429999828338623,0.9045581221580504,0.9877823884680224,1.6262242491438341,-0.6384418606758118
57358,O=C1C=C=CCO1,4.126980452957972,4.336999893188477,3.8973565101623535,0.21001944023050445,0.2296239427956186,-0.019604502565114146
57363,O=C1C=CC(=C(Cl)Cl)O1,3.9438064443487857,3.816999912261963,4.834100246429443,0.1268065320868228,0.8902938020806577,-0.7634872699938349
57381,O=C1C=CC(=O)N1Br,2.354909885911822,4.214000225067139,2.4886045455932617,1.8590903391553169,0.1336946596814399,1.725395679473877
57385,O=C1C=CC(=O)N1Cl,2.816732830271753,2.4210000038146973,2.938532829284668,0.3957328264570559,0.12179999901291483,0.27393282744414105
57389,O=C1C=CC(=O)O1,4.338450466899324,4.0980000495910645,4.336805820465088,0.2404504173082591,0.0016446464342356748,0.23880577087402344
57408,O=C1C=CC(CO)NC1,3.9936145958343854,3.7300000190734863,3.2924723625183105,0.26361457676089906,0.7011422333160748,-0.4375276565551758
57411,O=C1C=CC(CS)O1,4.629783732426497,4.439000129699707,4.800135135650635,0.19078360272678996,0.17035140322413778,0.020432199502652182
57412,O=C1C=CC(Cl)C1,2.6288648416371374,2.815999984741211,2.4058823585510254,0.18713514310407353,0.22298248308611202,-0.035847339982038484
57487,O=C1C=CCC1Br,4.502972243616916,5.422999858856201,4.296164512634277,0.9200276152392854,0.20680773098263838,0.7132198842566471
57490,O=C1C=CCC1Cl,4.665383042883636,4.4720001220703125,4.747194290161133,0.1933829208133231,0.08181124727749722,0.11157167353582587
57521,O=C1C=CCCN1,4.7013759910983515,4.956999778747559,4.70232629776001,0.2556237876492071,0.0009503066616582956,0.25467348098754883
57522,O=C1C=CCCN=CO1,3.4069316171049664,3.6419999599456787,3.3517215251922607,0.23506834284071232,0.05521009191270565,0.17985825092800667
57536,O=C1C=CCN1O,4.019662164318074,3.953000068664551,4.256692886352539,0.06666209565352332,0.23703072203446496,-0.17036862638094163
57552,O=C1C=CCOC1,3.691166147221992,3.819000005722046,3.6209537982940674,0.12783385850005402,0.0702123489279245,0.057621509572129526
57562,O=C1C=CCON1,3.7692566601619246,3.9830000400543213,3.777575969696045,0.21374337989239667,0.0083193095341203,0.20542407035827637
57564,O=C1C=CCOOP1,2.8529035407552734,3.5439999103546143,3.779385805130005,0.6910963695993408,0.9264822643747315,-0.23538589477539062
57565,O=C1C=CCOPO1,5.330807656182267,5.008999824523926,4.813891887664795,0.32180783165834104,0.5169157685174719,-0.19510793685913086
57571,O=C1C=CCSN1,3.991421163273992,3.6989998817443848,4.230174541473389,0.2924212815296072,0.23875337819939668,0.05366790333021054
57594,O=C1C=CNC1O,4.342639278359635,5.209000110626221,3.697298288345337,0.8663608322665857,0.6453409900142981,0.22101984225228755
57595,O=C1C=CNC=CN1,5.231919150807054,5.498000144958496,5.1736159324646,0.2660809941514417,0.05830321834245478,0.20777777580898693
57614,O=C1C=CNCN1,5.959216513632516,6.236000061035156,5.537006378173828,0.27678354740264055,0.4222101354586876,-0.14542658805604702
57616,O=C1C=CNCN1S,5.938363532034177,5.410999774932861,5.787463665008545,0.5273637571013161,0.15089986702563252,0.3764638900756836
57620,O=C1C=CNNC1,4.892042052634065,5.385000228881836,5.305870532989502,0.49295817624777083,0.41382848035543685,0.07912969589233398
57622,O=C1C=CNNN1,4.515503381240143,4.579999923706055,4.540498733520508,0.06449654246591141,0.024995352280364536,0.039501190185546875
57625,O=C1C=CNSC1,4.8181036595529765,4.88700008392334,4.328563690185547,0.06889642437036336,0.4895399693674296,-0.42064354499706624
57632,O=C1C=COC1F,3.6502700023364025,3.9679999351501465,3.476310968399048,0.31772993281374395,0.17395903393735468,0.14377089887638927
57643,O=C1C=CONP1,2.248796582032184,4.276000022888184,2.0905604362487793,2.027203440856,0.1582361457834045,1.8689672950725953
57649,O=C1C=COPN1,2.6360651763861083,2.700000047683716,2.7335705757141113,0.06393487129760755,0.09750539932800306,-0.03357052803039551
57655,O=C1C=CP=C1,2.5260888918393545,2.8589999675750732,2.5776278972625732,0.33291107573571876,0.051539005423218764,0.2813720703125
57656,O=C1C=CP=CC1,2.149858039523731,2.5169999599456787,1.9479050636291504,0.3671419204219477,0.2019529758945806,0.1651889445273671
57657,O=C1C=CPC1,2.9370015466390855,2.9820001125335693,2.3070950508117676,0.04499856589448381,0.629906495827318,-0.5849079299328341
57658,O=C1C=CPC1=O,4.7291677517129465,4.822000026702881,4.58085823059082,0.0928322749899344,0.14830952112212614,-0.05547724613219174
57660,O=C1C=CS(=O)(=O)C=C1,1.6420064751034948,1.8680000305175781,1.9925743341445925,0.22599355541408328,0.35056785904109766,-0.12457430362701438
57664,O=C1C=CS1,2.9798221083750276,3.1410000324249268,2.8073880672454834,0.16117792404989917,0.1724340411295442,-0.011256117079645023
57676,O=C1C=CSNN1,3.545901059829654,3.0910000801086426,3.2595996856689453,0.4549009797210113,0.28630137416070855,0.16859960556030273
57687,O=C1C=NC(S)S1,2.679505178037412,1.9390000104904175,1.6145485639572144,0.7405051675469947,1.0649566140801978,-0.3244514465332031
57703,O=C1C=NCO1,2.792305642696619,3.1649999618530273,2.4803366661071777,0.3726943191564085,0.3119689765894411,0.06072534256696738
57716,O=C1C=NNCC1,4.418608343955628,4.824999809265137,4.245903968811035,0.4063914653095084,0.17270437514459314,0.2336870901649153
57721,O=C1C=NNSC1,3.3017520389940156,3.631999969482422,2.534158706665039,0.3302479304884063,0.7675933323289765,-0.43734540184057025
57723,O=C1C=NOC1,0.6670887588017916,1.0429999828338623,0.8620846271514893,0.37591122403207067,0.19499586834969762,0.18091535568237305
57731,O=C1C=NSC=CC1,2.91598143040909,2.943000078201294,3.0949833393096924,0.027018647792203865,0.1790019089006023,-0.15198326110839844
57751,O=C1CC(=O)C(Cl)=C1Cl,0.1443083913750292,0.26600000262260437,1.0943588018417358,0.12169161124757516,0.9500504104667067,-0.8283587992191315
57756,O=C1CC(=O)C1,0.0007738071544549,0.16500000655651093,0.0425433441996574,0.16422619940205602,0.0417695370452025,0.12245666235685351
57789,O=C1CC(=S)ON1,0.7423594933405079,1.7039999961853027,1.3789472579956057,0.9616405028447949,0.6365877646550978,0.32505273818969704
57792,O=C1CC(Br)=CS1,2.0313434699768695,1.1890000104904175,1.982595920562744,0.8423434594864521,0.048747549414125624,0.7935959100723264
57796,O=C1CC(Br)CN1,2.9144003410499892,5.127999782562256,3.266017436981201,2.2135994415122666,0.35161709593121193,1.8619823455810547
57798,O=C1CC(Br)N1,2.63927144133496,3.1019999980926514,2.3590264320373535,0.4627285567576913,0.28024500929760654,0.18248354746008477
57808,O=C1CC(C(=O)O)NC(=O)N1,4.736032009943015,4.791999816894531,4.328470230102539,0.05596780695151615,0.40756177984047604,-0.3515939728889599
57815,O=C1CC(CBr)C1,2.1761107475343935,2.950000047683716,3.1705920696258545,0.7738893001493223,0.994481322091461,-0.22059202194213867
57832,O=C1CC(CCl)N1,4.951682214071382,3.3359999656677246,2.6849069595336914,1.6156822484036573,2.2667752545376905,-0.6510930061340332
57944,O=C1CC(S(=O)(=O)O)C(=O)N1O,4.466738178276656,3.865999937057495,3.1059393882751465,0.6007382412191609,1.3607987900015095,-0.7600605487823486
57955,O=C1CC1,2.994653041493441,2.9670000076293945,2.762165784835815,0.027653033864046606,0.23248725665762615,-0.20483422279357955
57963,O=C1CC1F,2.9702937630928106,3.0850000381469727,2.757530689239502,0.11470627505416209,0.21276307385330862,-0.09805679879914653
57964,O=C1CC1NO,2.973385564558237,2.2829999923706055,3.456864595413208,0.6903855721876315,0.483479030854971,0.2069065413326605
57969,O=C1CC=C(Br)N1,2.4514212207383435,2.0439999103546143,2.0850398540496826,0.4074213103837292,0.36638136668866084,0.04103994369506836
57981,O=C1CC=C(Cl)S1,2.8104257386508404,3.5789999961853027,2.6204659938812256,0.7685742575344623,0.18995974476961486,0.5786145127648474
57982,O=C1CC=C(F)N1,2.0825718317053106,2.072000026702881,2.035191297531128,0.010571805002429713,0.04738053417418264,-0.03680872917175293
57986,O=C1CC=C(O)N1,4.227418754922555,4.5980000495910645,3.063114643096924,0.37058129466850964,1.164304111825631,-0.7937228171571213
58000,O=C1CC=CC(O)C1,3.380494474500415,2.0510001182556152,2.4414594173431396,1.3294943562447998,0.9390350571572754,0.3904592990875244
58052,O=C1CC=CN1,3.514829387930655,3.7039999961853027,3.3610928058624268,0.18917060825464782,0.15373658206822816,0.035434026186419665
58060,O=C1CC=CO1,4.041473008145609,4.355000019073486,3.8376965522766113,0.31352701092787694,0.20377645586899806,0.10975055505887887
58066,O=C1CC=COOP1,1.5784154943726136,1.9700000286102295,2.96223521232605,0.39158453423761586,1.3838197179534362,-0.9922351837158203
58076,O=C1CC=NCN1,2.146619111411296,2.9140000343322754,1.9572267532348633,0.7673809229209794,0.18939235817643274,0.5779885647445466
58081,O=C1CC=NN1S,2.8825030075629066,3.6670000553131104,3.147444486618042,0.7844970477502038,0.26494147905513543,0.5195555686950684
58088,O=C1CC=PO1,4.241273421888314,4.4019999504089355,4.0802903175354,0.16072652852062141,0.16098310435291374,-0.0002565758322923273
58091,O=C1CCC(=NO)C1O,2.4262888386872734,3.322999954223633,2.804879903793335,0.8967111155363594,0.37859106510606155,0.5181200504302979
58094,O=C1CCC(=NO)CO1,4.093652763540635,4.559999942779541,4.628850936889648,0.46634717923890623,0.5351981733490137,-0.06885099411010742
58127,O=C1CCC(CBr)N1,4.365920004039756,1.1720000505447388,1.6261204481124878,3.1939199534950173,2.7397995559272683,0.454120397567749
