latent_1,latent_2,group,domain_index,candidate_id
1.7961624,0.38320035,Development,57887.0,
2.063482,0.7009557,Development,57888.0,
1.8975407,0.53227305,Development,57889.0,
2.0283978,0.77486026,Development,57890.0,
1.5360614,1.0014081,Development,57891.0,
1.594291,1.0981314,Development,57892.0,
1.644643,1.2435621,Development,57893.0,
1.5956528,0.9841095,Development,57894.0,
2.1831195,1.1445515,Development,57895.0,
1.9273208,1.4229842,Development,57896.0,
1.7636853,1.1526561,Development,57897.0,
1.7884651,1.2722375,Development,57898.0,
2.091935,0.9160154,Development,57899.0,
2.2272253,1.0778974,Development,57900.0,
2.2855594,1.212535,Development,57901.0,
1.6967105,1.2165976,Development,57902.0,
1.776566,1.1852162,Development,57903.0,
1.7297249,1.2301655,Development,57904.0,
1.8248266,1.4032543,Development,57905.0,
1.9790432,1.6266958,Development,57906.0,
1.5645492,0.97170424,Development,57907.0,
2.0625434,0.668199,Development,57908.0,
2.0985136,0.88047516,Development,57909.0,
2.0771925,0.9058815,Development,57910.0,
1.7138373,1.2261064,Development,57911.0,
2.0785255,0.91106594,Development,57912.0,
1.7638628,1.2236948,Development,57913.0,
1.9008104,1.4042112,Development,57914.0,
1.9972595,1.6680723,Development,57915.0,
1.8318576,1.3758888,Development,57916.0,
2.0489874,1.4367256,Development,57917.0,
1.7415512,1.1323014,Development,57918.0,
1.8759085,0.70368564,Development,57919.0,
1.6575325,0.9922228,Development,57920.0,
1.5688215,0.93210256,Development,57921.0,
2.0123525,0.7310355,Development,57922.0,
1.8882489,0.70530677,Development,57923.0,
1.8534143,1.4056699,Development,57924.0,
1.6830186,1.0879778,Development,57925.0,
1.775246,1.2172959,Development,57926.0,
1.9155422,1.465949,Development,57927.0,
1.7435824,1.2099562,Development,57928.0,
1.8800193,1.4462823,Development,57929.0,
1.692563,1.1571059,Development,57930.0,
1.9402777,1.580321,Development,57931.0,
2.157532,1.6507027,Development,57932.0,
1.7037299,1.1198854,Development,57933.0,
1.8453609,1.392536,Development,57934.0,
1.853601,1.3928584,Development,57935.0,
1.8862365,1.4342133,Development,57936.0,
1.6932304,1.1333696,Development,57937.0,
1.7008234,1.1383085,Development,57938.0,
1.7644247,1.2893949,Development,57939.0,
1.87988,1.3712949,Development,57940.0,
2.1516433,0.34790152,Development,57941.0,
1.3149389,1.3287433,Development,57942.0,
1.4723904,1.5255458,Development,57943.0,
1.785912,1.2389058,Development,57945.0,
1.2392056,1.16114,Development,57946.0,
1.3100066,1.2727149,Development,57947.0,
1.3959951,1.3903706,Development,57948.0,
1.5273337,1.6180196,Development,57949.0,
1.390755,1.3700665,Development,57950.0,
1.464422,1.5231725,Development,57951.0,
1.4282584,1.355413,Development,57952.0,
1.7473688,1.0899074,Development,57953.0,
1.3872565,1.5989362,Development,57954.0,
1.1389703,1.0400383,Development,57956.0,
1.4032217,0.7578778,Development,57957.0,
0.9771379,0.93607247,Development,57958.0,
1.5363556,0.94578165,Development,57959.0,
1.5609589,0.9592012,Development,57960.0,
1.9762151,0.7338532,Development,57961.0,
1.2614511,1.2134941,Development,57962.0,
1.5547665,0.97216016,Development,57965.0,
1.2841285,1.226285,Development,57966.0,
1.236538,1.2199621,Development,57967.0,
1.2487223,1.2929944,Development,57968.0,
1.3697604,1.553529,Development,57970.0,
1.2194985,1.2478275,Development,57971.0,
1.8564384,0.6247361,Development,57972.0,
2.0024786,0.81396294,Development,57973.0,
1.8367316,0.6339125,Development,57974.0,
1.8206322,0.6483484,Development,57975.0,
2.0759263,0.9181916,Development,57976.0,
1.8507657,0.7045281,Development,57977.0,
2.0424273,1.0724517,Development,57978.0,
1.9822959,0.82669795,Development,57979.0,
1.4122107,1.3656696,Development,57980.0,
1.4176707,1.6104758,Development,57983.0,
1.2706544,1.3150556,Development,57984.0,
1.4861789,0.95230865,Development,57985.0,
1.5687263,1.1298789,Development,57987.0,
1.6538769,1.2721034,Development,57988.0,
1.1986529,1.24995,Development,57989.0,
1.167677,1.27609,Development,57990.0,
1.1620027,1.2336485,Development,57991.0,
1.2152888,1.2839407,Development,57992.0,
1.4622632,0.9672622,Development,57993.0,
1.5714155,1.0389361,Development,57994.0,
1.3701586,1.4587501,Development,57995.0,
1.5198593,1.6470344,Development,57996.0,
2.110656,0.95202446,Development,57997.0,
2.2244978,1.0767587,Development,57998.0,
2.3606222,1.1558638,Development,57999.0,
1.7749403,1.2024206,Development,58001.0,
1.7664255,1.2616415,Development,58002.0,
1.8267622,1.3518884,Development,58003.0,
1.8814073,1.4380366,Development,58004.0,
2.0099113,1.6802598,Development,58005.0,
1.9646337,1.5410427,Development,58006.0,
1.1508843,1.2546408,Development,58007.0,
2.3369954,0.6117647,Development,58008.0,
1.5297917,1.0137041,Development,58009.0,
1.4512761,1.4922893,Development,58010.0,
2.1056635,0.90839946,Development,58011.0,
2.085789,0.8777338,Development,58012.0,
1.7592757,1.2177875,Development,58013.0,
1.5400171,1.1865021,Development,58014.0,
2.160874,1.1648287,Development,58015.0,
1.5962126,1.2588522,Development,58016.0,
1.6858956,1.2968273,Development,58017.0,
1.7877028,1.5863951,Development,58018.0,
1.6569765,1.3268725,Development,58019.0,
1.7455119,1.4983815,Development,58020.0,
1.6299129,1.1678936,Development,58021.0,
1.1729399,1.2561626,Development,58022.0,
1.330172,1.4198477,Development,58023.0,
1.7725428,1.2722956,Development,58024.0,
1.2094917,1.3287648,Development,58025.0,
1.5284591,1.0033867,Development,58026.0,
1.1476758,1.2463858,Development,58027.0,
2.1016731,0.85196954,Development,58028.0,
1.7501693,1.246692,Development,58029.0,
1.1756942,1.2358234,Development,58030.0,
1.2940252,1.3732231,Development,58031.0,
1.2294649,1.3577393,Development,58032.0,
1.2215974,1.3227948,Development,58033.0,
1.8045104,1.3133571,Development,58034.0,
1.2375267,1.3610736,Development,58035.0,
1.318644,1.4756771,Development,58036.0,
1.46789,1.7284503,Development,58037.0,
1.2815906,1.4502078,Development,58038.0,
1.4243141,1.7113968,Development,58039.0,
1.5346856,1.5735064,Development,58040.0,
1.294118,1.3608636,Development,58041.0,
1.5621698,1.6757699,Development,58042.0,
1.2657975,1.4041011,Development,58043.0,
1.2796009,1.4183949,Development,58044.0,
1.4600564,1.6774607,Development,58045.0,
1.4286307,1.6480021,Development,58046.0,
1.4599813,1.7520139,Development,58047.0,
1.449838,1.7268937,Development,58048.0,
1.4574131,1.5519923,Development,58049.0,
1.1882259,1.2790695,Development,58050.0,
1.6173593,1.1374334,Development,58051.0,
1.9200351,0.67548364,Development,58053.0,
1.3542707,1.4465879,Development,58054.0,
1.2596086,1.3849089,Development,58055.0,
1.296064,1.4081802,Development,58056.0,
1.3929948,1.5112014,Development,58057.0,
1.2909062,1.406198,Development,58058.0,
1.4545795,1.6733487,Development,58059.0,
1.4013047,1.574534,Development,58061.0,
1.9301142,1.5264628,Development,58062.0,
1.6351767,1.7923077,Development,58063.0,
1.4504361,1.6666565,Development,58064.0,
1.3747394,1.5266097,Development,58065.0,
1.2271693,1.2439904,Development,58068.0,
1.3965074,1.1624432,Development,58069.0,
1.2829196,1.4294187,Development,58070.0,
1.3595469,1.336908,Development,58071.0,
1.2312415,1.3696033,Development,58072.0,
1.2237239,1.3408879,Development,58073.0,
1.335271,1.4989992,Development,58074.0,
1.3126234,1.3432956,Development,58075.0,
1.5957975,1.1210486,Development,58077.0,
1.3456593,1.5147226,Development,58078.0,
1.3505256,1.3306235,Development,58079.0,
1.5893918,1.094525,Development,58080.0,
1.2504382,1.4013534,Development,58082.0,
1.3083158,1.4960958,Development,58083.0,
1.42694,1.6247221,Development,58084.0,
1.6621262,1.7013053,Development,58085.0,
1.1492226,1.2401555,Development,58086.0,
1.1605116,1.221852,Development,58087.0,
1.6459962,0.94656247,Development,58089.0,
1.3874638,0.7441064,Development,58090.0,
1.3640709,0.7496065,Development,58092.0,
1.8548017,0.8287415,Development,58093.0,
1.2207055,1.167315,Development,58095.0,
1.7164117,1.1039612,Development,58096.0,
1.0260773,1.010714,Development,58097.0,
1.945115,0.6704744,Development,58098.0,
1.5692618,0.9805931,Development,58099.0,
1.0004642,1.0127307,Development,58100.0,
1.110618,1.1524992,Development,58101.0,
1.2536669,1.3988376,Development,58102.0,
1.1744342,1.1671805,Development,58103.0,
1.0744331,1.030483,Development,58104.0,
1.6000214,0.61573935,Development,58105.0,
1.7137382,0.39424133,Development,58106.0,
1.1193094,0.9570667,Development,58107.0,
1.3499819,0.74612826,Development,58108.0,
1.5706381,1.1600127,Development,58109.0,
1.0991846,1.1565502,Development,58110.0,
1.1919541,1.2998666,Development,58111.0,
1.2687373,1.4714115,Development,58112.0,
1.2213472,1.3883545,Development,58113.0,
1.3060365,1.4634135,Development,58114.0,
1.185649,1.2901546,Development,58115.0,
1.0512387,1.051089,Development,58116.0,
1.2696338,1.4105358,Development,58117.0,
1.2122439,1.1690466,Development,58118.0,
1.2277049,1.3134018,Development,58119.0,
1.1055261,1.0395546,Development,58120.0,
1.3587447,0.7554843,Development,58121.0,
1.3146011,1.268396,Development,58122.0,
1.5510983,1.4380633,Development,58123.0,
1.5456256,1.6326582,Development,58124.0,
1.6097934,0.9987658,Development,58125.0,
1.7438116,1.2099757,Development,58126.0,
1.824114,1.3167717,Development,58128.0,
2.016605,0.70668113,Development,58129.0,
2.1596837,0.7590046,Development,58130.0,
1.860319,1.3426809,Development,58132.0,
1.972832,0.86953485,Development,58133.0,
2.0015182,0.72696215,Development,58134.0,
2.009918,0.7375406,Development,58135.0,
2.053594,0.77448964,Development,58136.0,
1.9689542,0.6754138,Development,58137.0,
2.1072626,0.8929004,Development,58138.0,
2.235248,1.1160514,Development,58139.0,
2.145191,0.8128472,Development,58140.0,
2.0934882,0.8492545,Development,58141.0,
2.1956103,1.0117567,Development,58142.0,
2.2505383,1.1081314,Development,58143.0,
1.665843,1.0647779,Development,58144.0,
1.506476,1.3604134,Development,58145.0,
1.5319588,1.5850149,Development,58146.0,
1.2319074,0.9818586,Development,58147.0,
1.3805311,1.3401945,Development,58148.0,
1.7294157,1.4534863,Development,58149.0,
1.8452822,0.44261286,Development,58150.0,
1.3137598,0.75640404,Development,58151.0,
1.6489025,1.2960929,Development,58152.0,
1.6796614,1.0672388,Development,58153.0,
1.8442516,1.2629929,Development,58154.0,
1.7878617,1.314627,Development,58155.0,
1.6739509,1.0462112,Development,58156.0,
1.6844317,1.0352165,Development,58157.0,
1.6523818,1.0889105,Development,58158.0,
1.7926751,1.3067604,Development,58160.0,
1.9676952,1.5554081,Development,58161.0,
1.6501056,1.01089,Development,58162.0,
1.6875733,1.0138379,Development,58163.0,
1.6963978,1.0268148,Development,58164.0,
1.7854118,1.2349536,Development,58165.0,
1.9033399,1.4624519,Development,58166.0,
1.7825031,1.2278478,Development,58167.0,
1.7770476,1.1611013,Development,58168.0,
1.9198096,1.4468576,Development,58169.0,
1.9463874,1.4444455,Development,58170.0,
1.8022544,1.1221974,Development,58171.0,
1.8327637,1.3260658,Development,58172.0,
1.5276698,1.5843805,Development,58173.0,
1.5512463,1.5460346,Development,58174.0,
1.539289,0.62048894,Development,58175.0,
1.0154587,1.0237339,Development,58176.0,
1.820645,0.40257236,Development,58177.0,
1.1453274,1.0393184,Development,58178.0,
1.1863745,1.0631428,Development,58179.0,
1.8289233,0.45288962,Development,58180.0,
1.8189251,0.4287351,Development,58181.0,
0.9963441,1.0001037,Development,58182.0,
1.1905277,0.7550164,Development,58183.0,
1.3237982,1.2862146,Development,58184.0,
2.1980424,0.54266363,Development,58185.0,
1.4991704,1.2304469,Development,58186.0,
2.1397035,0.42233837,Development,58187.0,
1.6632602,1.0235187,Development,58188.0,
2.031247,0.63693994,Development,58189.0,
2.014712,0.66080874,Development,58190.0,
1.9989848,0.6740416,Development,58191.0,
1.3533568,1.2772374,Development,58192.0,
1.3553493,1.3062664,Development,58193.0,
1.6389134,1.0716106,Development,58194.0,
2.2231767,0.41818982,Development,58195.0,
1.8801007,0.63518625,Development,58196.0,
2.0041616,0.86460793,Development,58197.0,
1.9380072,0.6308136,Development,58198.0,
1.8351524,0.719399,Development,58199.0,
1.4915266,1.0276128,Development,58200.0,
1.8076591,1.3497641,Development,58201.0,
1.573231,1.0591779,Development,58202.0,
2.1329944,0.9401784,Development,58203.0,
1.801973,1.2804344,Development,58204.0,
1.3780053,1.5365893,Development,58205.0,
1.1841705,1.3101827,Development,58206.0,
1.7858803,1.3046864,Development,58207.0,
1.22577,1.3458245,Development,58208.0,
1.3050385,1.489637,Development,58209.0,
1.4446256,1.7419684,Development,58210.0,
1.3330599,1.4175973,Development,58211.0,
1.3058716,1.4578552,Development,58212.0,
1.4387045,1.7098987,Development,58213.0,
1.5003102,1.774854,Development,58214.0,
1.4378489,1.4749649,Development,58215.0,
1.3869689,1.3990555,Development,58216.0,
1.3855954,1.6120577,Development,58217.0,
1.2387997,1.3368764,Development,58218.0,
1.36712,1.5504901,Development,58219.0,
1.4278824,1.6791221,Development,58220.0,
1.4104553,0.7630976,Development,58221.0,
1.047683,1.0246282,Development,58222.0,
1.044379,1.0323133,Development,58223.0,
1.5979191,0.99514514,Development,58224.0,
1.035291,1.0363238,Development,58225.0,
1.2037349,1.1849266,Development,58226.0,
1.5933292,1.1709907,Development,58227.0,
1.2427962,1.3104116,Development,58228.0,
1.3129698,1.4751885,Development,58229.0,
1.3781621,0.76470846,Development,58230.0,
1.8219403,1.096383,Development,58231.0,
2.0339036,0.7363979,Development,58232.0,
2.1656873,0.767467,Development,58233.0,
2.248036,1.006576,Development,58234.0,
1.3789798,0.76503897,Development,58235.0,
1.4135256,0.78643453,Development,58236.0,
1.6915337,1.0692602,Development,58237.0,
1.6811754,1.0767065,Development,58238.0,
1.8202305,1.2877444,Development,58239.0,
1.7860545,1.2025743,Development,58241.0,
1.9597453,1.4502375,Development,58242.0,
1.8537297,0.8635043,Development,58243.0,
1.5362573,0.62483114,Development,58244.0,
1.0190383,1.0309871,Development,58245.0,
1.8434379,0.45135882,Development,58246.0,
1.539289,0.62048894,Development,58247.0,
1.4035329,0.78116596,Development,58248.0,
1.0224502,1.0145265,Development,58249.0,
1.3587546,1.2664512,Development,58250.0,
2.0176198,0.67593956,Development,58251.0,
2.0188801,0.67177135,Development,58252.0,
1.3682524,1.274769,Development,58253.0,
1.6635942,1.0471601,Development,58254.0,
1.2253445,1.3332388,Development,58255.0,
1.8571645,0.73440224,Development,58256.0,
1.5135387,1.042616,Development,58257.0,
1.8176869,1.3082244,Development,58258.0,
1.3527257,1.4436488,Development,58259.0,
1.4763179,1.7338865,Development,58260.0,
1.4575148,1.5010164,Development,58261.0,
1.0446514,1.0289705,Development,58262.0,
1.0740107,1.0676523,Development,58263.0,
1.2007031,1.1892688,Development,58264.0,
1.2397645,1.3147538,Development,58265.0,
1.683637,1.0928587,Development,58266.0,
1.5420948,0.6324901,Development,58267.0,
1.0248758,1.0386461,Development,58268.0,
1.5362573,0.62483114,Development,58269.0,
1.4005011,0.78550816,Development,58270.0,
1.0194186,1.0188687,Development,58271.0,
2.0109835,0.6953699,Development,58273.0,
1.3603556,1.2983675,Development,58274.0,
1.6556976,1.0707587,Development,58275.0,
1.4655765,1.5043507,Development,58276.0,
1.2456019,1.3224127,Development,58277.0,
1.5420948,0.6324901,Development,58278.0,
1.5420948,0.6324901,Development,58279.0,
1.0248758,1.0386461,Development,58280.0,
1.5420948,0.6324901,Development,58281.0,
1.025256,1.0265276,Development,58282.0,
1.661535,1.0784177,Development,58283.0,
1.2456019,1.3224127,Development,58284.0,
1.0248758,1.0386461,Development,58285.0,
1.5420948,0.6324901,Development,58286.0,
1.2456019,1.3224127,Development,58287.0,
1.2456019,1.3224127,Development,58288.0,
1.084113,1.0433512,Development,58289.0,
1.1599368,1.2148244,Development,58290.0,
1.3156765,1.4850963,Development,58291.0,
1.1599368,1.2148244,Development,58292.0,
1.2137002,1.1149955,Development,58293.0,
1.3156765,1.4850963,Development,58294.0,
1.3997812,1.386672,Development,58295.0,
1.0927542,1.0438175,Development,58296.0,
1.1540992,1.2071655,Development,58297.0,
1.5241066,1.6929196,Development,58298.0,
1.1817478,1.1895009,Development,58299.0,
1.3098389,1.4774374,Development,58300.0,
1.3939438,1.3790131,Development,58301.0,
1.312034,1.4860181,Development,58302.0,
1.2941428,1.4248993,Development,58303.0,
1.3740034,1.5327032,Development,58304.0,
1.138765,1.1900142,Development,58305.0,
1.1715329,1.0927017,Development,58306.0,
1.4645661,0.7064139,Development,58307.0,
1.4662895,0.6851771,Development,58308.0,
1.4971837,0.69640124,Development,58309.0,
1.8386457,0.35893255,Development,58310.0,
1.4843906,0.7040767,Development,58311.0,
1.1755487,1.0256319,Development,58312.0,
1.5611533,0.622956,Development,58314.0,
1.5173268,1.6856118,Development,58315.0,
1.5453892,1.7611812,Development,58316.0,
1.1894917,1.2070465,Development,58317.0,
1.2829549,1.300655,Development,58318.0,
1.1664135,1.1723498,Development,58320.0,
2.0507655,0.7803632,Development,58321.0,
1.1504366,1.1704408,Development,58322.0,
1.3254358,1.4789357,Development,58325.0,
1.4751438,1.6293118,Development,58326.0,
1.3932694,1.375921,Development,58327.0,
2.2083695,1.0265663,Development,58329.0,
1.498091,1.8164915,Development,58330.0,
1.2934686,1.4218072,Development,58331.0,
1.3891562,1.3395858,Development,58332.0,
1.9372183,1.427604,Development,58333.0,
1.2867694,1.4146354,Development,58334.0,
1.4088199,1.5856007,Development,58335.0,
1.3510101,1.4961616,Development,58336.0,
1.3596195,1.508588,Development,58337.0,
1.3485715,1.505074,Development,58338.0,
1.346397,1.3456068,Development,58339.0,
1.3495423,1.5558499,Development,58340.0,
1.0608711,1.0365187,Development,58341.0,
1.2096592,0.959152,Development,58342.0,
1.2018013,1.0127512,Development,58343.0,
1.3303144,1.1344833,Development,58344.0,
1.4052852,1.2502527,Development,58345.0,
1.8038051,0.45482567,Development,58347.0,
1.5531282,0.9338939,Development,58348.0,
1.4664875,0.86776966,Development,58349.0,
1.4142883,0.71889067,Development,58352.0,
1.8108981,0.3787051,Development,58353.0,
1.7866445,0.3926462,Development,58354.0,
1.4771581,0.62418276,Development,58355.0,
1.3687748,0.7586402,Development,58358.0,
1.082325,1.036125,Development,58359.0,
1.1430025,0.9640828,Development,58360.0,
1.114434,1.0038185,Development,58361.0,
1.9947299,0.755323,Development,58362.0,
2.045735,0.8713407,Development,58363.0,
1.3940804,1.6256999,Development,58364.0,
1.756817,1.0039343,Development,58365.0,
1.340689,1.5274949,Development,58366.0,
1.4874707,1.6596807,Development,58367.0,
1.519966,1.7418574,Development,58368.0,
1.5208782,1.7077498,Development,58369.0,
1.52466,1.7492479,Development,58370.0,
1.5457728,1.7579385,Development,58371.0,
1.0965924,1.162301,Development,58373.0,
1.2283969,1.285162,Development,58374.0,
1.1751734,1.1735464,Development,58375.0,
1.178461,1.1744206,Development,58376.0,
1.7347786,1.1343378,Development,58377.0,
1.2622658,1.2775551,Development,58379.0,
1.2453566,1.2611097,Development,58380.0,
1.3323324,1.4578799,Development,58381.0,
1.3906772,1.6065376,Development,58382.0,
1.312632,1.1371362,Development,58383.0,
1.1199319,1.1509341,Development,58385.0,
1.1594676,1.1557125,Development,58386.0,
1.1669868,1.1824925,Development,58387.0,
2.0134153,0.7690952,Development,58388.0,
1.9499342,0.752869,Development,58389.0,
1.1460598,1.1514517,Development,58390.0,
1.1133564,1.1386725,Development,58391.0,
1.494137,0.9113211,Development,58392.0,
1.1240869,1.1486163,Development,58393.0,
1.3840034,1.3614783,Development,58394.0,
1.1211091,1.1434168,Development,58395.0,
1.1441845,1.1718456,Development,58396.0,
1.1249316,1.1768138,Development,58397.0,
1.4572061,0.89244777,Development,58398.0,
1.3109194,1.4352036,Development,58400.0,
1.2940845,1.4200536,Development,58401.0,
1.3187408,1.4328592,Development,58402.0,
1.1525744,1.2027249,Development,58403.0,
1.2947047,1.4572061,Development,58405.0,
1.3518198,1.3671436,Development,58406.0,
1.9107091,1.5128826,Development,58407.0,
1.2791249,1.4747635,Development,58408.0,
1.7654085,1.5588346,Development,58409.0,
1.2807606,1.4939703,Development,58410.0,
1.4519385,1.6150044,Development,58411.0,
1.504183,1.5550032,Development,58412.0,
1.3006947,1.5142258,Development,58413.0,
2.2216125,1.1237252,Development,58414.0,
2.191591,1.062261,Development,58415.0,
1.350498,1.3655056,Development,58416.0,
1.3236257,1.3539923,Development,58417.0,
1.602299,1.732871,Development,58418.0,
2.2741394,1.0885807,Development,58419.0,
2.2442455,1.0945512,Development,58420.0,
1.8919104,1.4666163,Development,58421.0,
1.4678653,1.7820388,Development,58422.0,
1.471099,1.793338,Development,58423.0,
1.5370587,1.5153497,Development,58424.0,
1.8906373,1.4768225,Development,58425.0,
1.2439979,1.4042201,Development,58426.0,
1.7662151,1.0055221,Development,58427.0,
1.4030915,1.2429894,Development,58428.0,
2.2954729,1.1423154,Development,58430.0,
1.6504982,1.7550992,Development,58431.0,
1.664793,1.7853016,Development,58432.0,
1.9609096,1.5050495,Development,58433.0,
1.6046995,1.9457096,Development,58434.0,
1.9523684,1.5415133,Development,58435.0,
1.4146669,1.5924854,Development,58436.0,
1.3441023,1.5307192,Development,58437.0,
1.3735745,1.5826073,Development,58438.0,
1.3793794,1.5622127,Development,58439.0,
1.2927846,1.5037634,Development,58440.0,
1.3637245,1.376417,Development,58441.0,
1.3013939,1.5161898,Development,58442.0,
1.3058,1.4946587,Development,58443.0,
1.375351,1.4204868,Development,58444.0,
1.262061,1.4234459,Development,58445.0,
1.3803802,1.3873779,Development,58448.0,
1.3477774,1.5228937,Development,58449.0,
1.3012842,1.3315649,Development,58450.0,
1.2706709,1.4455065,Development,58451.0,
1.3144947,1.2892638,Development,58452.0,
1.2736032,1.4025292,Development,58453.0,
1.2638935,1.36641,Development,58454.0,
1.2440232,1.3330814,Development,58456.0,
1.3240492,1.5351272,Development,58458.0,
1.3428313,1.5481155,Development,58459.0,
1.2029592,1.300148,Development,58461.0,
1.2192004,1.3382019,Development,58463.0,
1.0439123,1.0164331,Development,58464.0,
1.0363653,1.0036099,Development,58465.0,
1.1095672,1.1394566,Development,58466.0,
1.2333049,1.323296,Development,58467.0,
1.0527719,1.0194646,Development,58468.0,
1.0516315,1.0124269,Development,58469.0,
1.0796828,1.043464,Development,58470.0,
1.2527043,1.1859006,Development,58471.0,
1.2805735,1.3122714,Development,58472.0,
1.1178951,1.0979279,Development,58473.0,
1.1086233,1.062186,Development,58474.0,
1.2584392,1.2193226,Development,58475.0,
1.0516685,1.0560168,Development,58476.0,
1.0464194,1.0562807,Development,58477.0,
1.2714703,1.4328415,Development,58478.0,
1.0382508,1.0466664,Development,58479.0,
1.0614079,1.0203149,Development,58480.0,
1.1608026,1.2224348,Development,58481.0,
1.5220754,0.73177844,Development,58483.0,
1.194005,0.94673496,Development,58484.0,
1.3917482,0.78590614,Development,58485.0,
1.180978,1.1934906,Development,58486.0,
1.2499583,1.3110138,Development,58488.0,
1.0496166,1.0639269,Development,58489.0,
1.801444,1.1417632,Development,58491.0,
1.801444,1.1417632,Development,58492.0,
1.860319,1.3426809,Development,58493.0,
1.0809665,1.0117075,Development,58494.0,
1.3479587,1.4287889,Development,58495.0,
1.193312,1.1436787,Development,58496.0,
1.8575983,0.1374263,Development,58498.0,
1.7600504,0.70400685,Development,58499.0,
1.7469966,0.38320103,Development,58500.0,
1.7329066,0.378941,Development,58501.0,
1.4151754,0.6236199,Development,58502.0,
1.1145095,0.9209024,Development,58503.0,
1.2304766,1.1234139,Development,58504.0,
1.2177477,1.0910923,Development,58505.0,
1.5232191,0.9006833,Development,58506.0,
1.6951672,1.3060807,Development,58507.0,
1.455317,0.8707182,Development,58508.0,
1.5635866,1.0702436,Development,58509.0,
1.0683401,0.97977185,Development,58510.0,
1.0483011,1.001775,Development,58511.0,
1.5555688,0.848916,Development,58512.0,
1.4506383,1.045068,Development,58513.0,
1.7235833,0.3163575,Development,58514.0,
1.9440955,0.62378216,Development,58516.0,
1.9773941,0.7951327,Development,58517.0,
1.9089806,0.69130534,Development,58518.0,
1.9481906,0.805935,Development,58519.0,
2.0308967,0.8673502,Development,58520.0,
1.3270838,1.4115617,Development,58521.0,
1.3529835,1.4634248,Development,58522.0,
1.5798331,1.1175754,Development,58523.0,
1.450316,1.7691519,Development,58524.0,
1.3475037,1.1988363,Development,58525.0,
1.9506725,0.7853114,Development,58527.0,
1.3358599,1.5129961,Development,58528.0,
1.4431446,1.5883312,Development,58529.0,
1.3084732,1.4902714,Development,58530.0,
2.2254312,1.1307824,Development,58531.0,
1.2983221,1.4986222,Development,58532.0,
1.338671,1.5797145,Development,58533.0,
1.413222,1.7099016,Development,58534.0,
1.5987146,1.8337429,Development,58535.0,
1.4331008,1.711885,Development,58536.0,
2.3483856,1.2937315,Development,58537.0,
1.4290652,1.7072052,Development,58538.0,
2.085152,1.7400403,Development,58539.0,
1.5628406,1.9085444,Development,58540.0,
1.4892871,1.8438721,Development,58541.0,
1.4578934,1.7818046,Development,58542.0,
1.4821223,1.770051,Development,58543.0,
1.2596259,1.4165776,Development,58544.0,
1.0577023,1.1028465,Development,58545.0,
1.1960658,1.2420017,Development,58546.0,
1.2655513,1.369799,Development,58547.0,
1.2773665,1.4248562,Development,58548.0,
1.1019176,1.1382623,Development,58549.0,
1.2125145,1.314571,Development,58550.0,
1.7533895,1.1902685,Development,58551.0,
2.060082,0.80436057,Development,58553.0,
1.6808834,1.1009123,Development,58554.0,
1.4619339,1.053235,Development,58555.0,
1.7805288,1.4704807,Development,58556.0,
1.2270511,1.2433132,Development,58557.0,
1.6924734,0.73786104,Development,58558.0,
1.8329698,0.54523,Development,58559.0,
1.1797274,1.215727,Development,58560.0,
1.3745718,1.3638154,Development,58561.0,
1.4555714,1.4848334,Development,58562.0,
1.4031266,1.4299843,Development,58563.0,
1.246797,1.051532,Development,58564.0,
1.1818813,1.1548002,Development,58565.0,
1.2800534,1.1263324,Development,58566.0,
1.1434969,1.1153717,Development,58567.0,
2.0265908,0.790252,Development,58568.0,
1.9826671,0.6978957,Development,58569.0,
2.0384307,0.76571435,Development,58570.0,
2.04161,0.81246644,Development,58571.0,
2.27605,1.1877136,Development,58572.0,
1.7066847,1.1163492,Development,58573.0,
1.8741689,1.4385211,Development,58574.0,
1.4221624,1.3208857,Development,58575.0,
1.3768666,1.307306,Development,58576.0,
1.0651038,1.0988903,Development,58577.0,
1.8603392,0.5034306,Development,58578.0,
2.2051396,0.5686373,Development,58580.0,
1.4256214,1.2779119,Development,58581.0,
2.1390138,0.44970784,Development,58582.0,
2.0187116,0.6669715,Development,58583.0,
2.0058737,0.6848218,Development,58584.0,
1.9750787,0.7045702,Development,58585.0,
1.33996,1.3002017,Development,58586.0,
1.2621934,1.4385175,Development,58587.0,
1.461692,1.7176405,Development,58588.0,
1.2892548,1.4617456,Development,58589.0,
2.2537496,1.0245415,Development,58590.0,
1.4700544,0.8580506,Development,58591.0,
1.0947253,1.0985167,Development,58592.0,
1.0818564,1.0802554,Development,58593.0,
1.6494355,1.071374,Development,58594.0,
1.1645054,1.1399726,Development,58595.0,
1.3278888,1.5348557,Development,58597.0,
2.039637,0.79256207,Development,58598.0,
2.0811698,0.8460113,Development,58599.0,
2.2150981,1.092178,Development,58600.0,
1.6908484,1.1257162,Development,58601.0,
1.6706728,1.0728108,Development,58602.0,
1.8185918,1.3533647,Development,58603.0,
1.6895895,1.1266148,Development,58604.0,
1.9362674,1.518756,Development,58605.0,
1.915706,0.5957471,Development,58606.0,
1.0615298,1.0801249,Development,58607.0,
1.4017972,1.3466673,Development,58608.0,
1.6747438,1.0982277,Development,58609.0,
1.8931594,0.7702141,Development,58610.0,
1.8765098,1.4158193,Development,58611.0,
1.4904706,1.7902666,Development,58612.0,
1.7426472,1.1796607,Development,58613.0,
